passenger_id;passenger_gender;passenger_age;passenger_nationality;booking_datetime;sales_channel;payment_method;ticket_price;currency;ticket_price_usd_est;bags_total;bags_checked
66156307-ba58-4902-bdf2-301606055074;M;45;CR;02-24-2024 03:15 PM;AEROPUERTO;TRANSFERENCIA;154,53;GTQ;19.78;2;1
05978240-97a8-4b4d-a668-b38167869690;Femenino;28;PE;3/05/2025 22:47;AGENCIA;PUNTOS;104.51;USD;104.51;2;1
82dc05bd-218a-460a-aeab-c51c07409bc5;Femenino;63;HN;11/12/2023 08:54;AEROPUERTO;TRANSFERENCIA;65.62;GTQ;8.4;2;1
4a36f6d0-03c1-42b3-8a07-19a09f9d5671;M;14;MX;20/06/2025 02:32;CALL_CENTER;PAYPAL;92.8;EUR;101.15;2;1
b3d87055-4d32-4164-b429-61b63797dbe4;F;43;CR;11-24-2024 07:57 PM;AEROPUERTO;PAYPAL;92.71;USD;92.71;1;0
c6d0300b-9785-4cc7-8d7c-6788aca3f59e;M;29;MX;24/07/2024 01:35;AEROPUERTO;EFECTIVO;94.92;USD;94.92;2;1
8ebc9ae1-cdbb-4ff8-bc0f-e07548b5d0b6;M;36;CO;21/09/2025 04:21;AGENCIA;TARJETA;94.53;USD;94.53;1;0
207dab9b-478d-48f2-bb80-74788fa901bf;F;36;MX;29/05/2025 05:04;WEB;TARJETA;127.43;MXN;7.39;2;1
7e5b6894-b920-40aa-9d32-9f2364517983;NoBinario;21;HN;04-22-2025 03:01 AM;APP;TRANSFERENCIA;64.27;USD;64.27;2;1
057c503b-a236-49e9-bd8c-c30586f0d4ea;M;23;ES;27/04/2024 00:04;AEROPUERTO;TARJETA;108.91;USD;108.91;1;0
aef3d054-bc31-44ff-aacb-dc49b5556802;femenino;45;CR;07-14-2025 12:33 AM;AEROPUERTO;EFECTIVO;95.39;USD;95.39;1;0
504634f4-ce22-4cf6-9067-cf599ae727a9;F;49;HN;21/02/2025 22:15;WEB;PUNTOS;118.65;USD;118.65;1;0
c6a49f46-0eea-477e-b01f-cb6cc8f0d1e1;F;55;US;11/03/2024 05:44;WEB;PAYPAL;305.38;USD;305.38;2;1
65bf5883-0d08-4924-bf3d-62920e2dea12;M;43;CO;8/07/2025 03:33;WEB;PAYPAL;334.31;USD;334.31;1;0
23a40e26-39e5-467a-a66b-5b72c864abd7;M;12;SV;16/02/2025 23:45;APP;EFECTIVO;67.79;USD;67.79;2;1
7b7f20d1-dafc-4ba1-9979-f4ad7a9b4472;M;24;CR;14/12/2024 18:55;APP;TARJETA;141.55;USD;141.55;1;0
137142e8-67a3-4e47-9d89-ae81afe7f35f;F;20;CR;5/06/2025 01:15;APP;PAYPAL;106.18;USD;106.18;0;0
6ef4f0d0-cff0-4c7d-8da8-2c8561b92e9a;F;51;CU;9/09/2024 11:50;CALL_CENTER;PUNTOS;103.89;USD;103.89;2;1
9bd50911-e04f-4d33-8a64-6d4fe9db2c0e;F;37;HN;06-29-2024 06:38 AM;CALL_CENTER;PAYPAL;77.81;USD;77.81;1;0
e1a8ab6d-d568-4231-aac1-a84e123e64c3;M;22;ES;09-19-2025 12:04 PM;APP;TRANSFERENCIA;277.51;MXN;16.1;2;1
d429eef6-c893-4ea1-a60e-2b191a052e59;M;44;PA;06-25-2024 11:39 PM;AEROPUERTO;TARJETA;80.35;GTQ;10.28;2;1
0714f51c-1c8b-4e38-bd62-875958f4826f;F;28;MX;28/02/2024 13:58;CALL_CENTER;PUNTOS;40.08;EUR;43.69;1;0
062ae784-ad4b-44cf-932c-11dbb25d176f;M;20;US;23/12/2024 17:04;CALL_CENTER;TARJETA;159.01;EUR;173.32;1;0
40dae4ad-f7ec-4266-bebc-efbb222af65e;M;17;HN;21/03/2024 03:40;WEB;PAYPAL;87.04;USD;87.04;1;0
e6ebb8f8-34cb-4ef0-867f-337bfc409aad;F;47;US;22/04/2025 01:19;AEROPUERTO;PAYPAL;52.5;USD;52.5;1;0
2037b74f-4a86-42d7-9be7-4036391337b6;F;36;HN;18/10/2024 07:38;AGENCIA;EFECTIVO;152.69;EUR;166.43;1;0
01bb51b3-5035-41c1-8b47-cda006ffc2ba;F;34;CU;11/02/2023 19:26;WEB;PUNTOS;222.28;GTQ;28.45;2;1
293c3611-9008-4da3-8fa6-ae325d8493e3;X;12;CO;31/08/2024 20:57;AEROPUERTO;TRANSFERENCIA;117,98;GTQ;15.1;1;0
1c1b2efe-d53d-4c6f-8589-e2520939b49f;M;31;CO;21/12/2024 09:10;CALL_CENTER;EFECTIVO;234.78;USD;234.78;1;0
d4a9169c-6be2-4304-b261-0dd5dbc30583;F;39;CO;15/02/2025 04:11;WEB;EFECTIVO;63.02;USD;63.02;1;0
63e01769-d74a-4547-b4ae-7788275bc8be;F;36;ES;6/10/2024 13:20;APP;TARJETA;42.51;USD;42.51;1;0
5f75131b-e0a4-4298-8979-3e0d3f010ff3;M;41;SV;03-15-2025 08:02 AM;AGENCIA;EFECTIVO;90.41;EUR;98.55;1;0
6561751a-850b-4929-b8a1-8d6e3184d135;M;42;US;14/09/2024 00:44;AGENCIA;TRANSFERENCIA;117.96;USD;117.96;2;1
65603686-4318-41dd-acd0-acda4d4e3826;Masculino;38;CR;3/04/2024 00:07;WEB;PAYPAL;85.78;USD;85.78;1;0
216c7a67-30db-46ed-874c-4ce9c5fe2170;X;22;HN;4/02/2025 09:50;WEB;TARJETA;63.48;USD;63.48;1;0
ead01a34-0393-44c7-9c44-2c7b7348d6ce;F;49;PA;01-23-2024 10:26 PM;APP;PAYPAL;134,66;USD;134.66;0;0
b204ced8-6a96-4692-b72f-12f078169fad;Femenino;30;US;12/03/2025 09:46;APP;PUNTOS;82,77;USD;82.77;0;0
896de5fe-21f0-4be0-a337-e5768fd07f02;F;22;SV;3/05/2025 04:39;WEB;TRANSFERENCIA;122.79;USD;122.79;1;0
201e0b64-e0d2-4b80-80fb-bb925e5ba112;F;42;CO;24/12/2024 12:27;APP;EFECTIVO;160,68;GTQ;20.57;2;1
9c2a49d1-319f-45f2-864e-1d1a2a8954d1;Femenino;22;ES;07-20-2025 02:07 PM;WEB;TARJETA;96.34;USD;96.34;2;1
109426b7-4190-4a5e-88dc-485623ec1585;M;37;PE;2/03/2024 03:11;CALL_CENTER;PAYPAL;102.13;USD;102.13;1;0
ed8f9b12-a407-495e-afc9-9af0438727a0;Femenino;31;CO;20/02/2025 06:45;AEROPUERTO;TARJETA;132.02;GTQ;16.9;1;0
231074f3-78a6-422c-82b5-de1f6f2af1de;M;45;CU;28/07/2024 03:45;AGENCIA;EFECTIVO;104.84;USD;104.84;1;0
1c7af3f7-68d0-474b-8a33-5c24f553b654;m;22;PE;12-20-2024 10:17 PM;CALL_CENTER;PAYPAL;130.9;USD;130.9;2;1
fe6beb37-cf1c-4c89-884a-992945f83ad5;M;49;CO;1/11/2025 00:50;AEROPUERTO;PAYPAL;324.41;USD;324.41;3;2
540a9a4b-9cfd-41c1-a284-978b84f7e0ff;M;35;PE;30/05/2025 11:46;AEROPUERTO;EFECTIVO;98.88;USD;98.88;1;0
7ff57a88-22c6-4fdc-a64d-5223523273b6;F;22;MX;08-19-2025 04:00 PM;CALL_CENTER;PAYPAL;181.08;USD;181.08;1;0
4fb3a89d-38f4-46da-b1cb-6596e764ca78;F;6;SV;09-30-2024 09:00 PM;AEROPUERTO;TARJETA;110.69;USD;110.69;0;0
33f9e240-e5f2-42a3-8222-12ac09a45327;F;13;ES;02-17-2024 07:09 AM;CALL_CENTER;PAYPAL;137.85;EUR;150.26;1;0
d380316a-cf3a-4ade-abba-0ce17816ee71;F;29;CR;12-15-2023 10:46 PM;AEROPUERTO;EFECTIVO;287.39;USD;287.39;1;0
8757dd0a-b255-46a3-8332-9e1fc29363d1;F;25;CO;22/10/2024 23:40;AEROPUERTO;PAYPAL;73.64;USD;73.64;1;0
38b74ba4-1a71-475e-ae59-3fe5e83fa08c;M;52;CU;2/10/2024 16:26;CALL_CENTER;PUNTOS;34.1;USD;34.1;2;1
44ba58f2-109d-4727-8f97-5fe373957aa8;F;50;MX;24/12/2024 09:50;AGENCIA;TRANSFERENCIA;91.68;GTQ;11.74;2;1
05eca4ce-5622-42bc-8daa-fb37fdc6de9c;F;18;PA;27/07/2025 14:31;AGENCIA;PUNTOS;55.9;GTQ;7.16;1;0
1d580302-d1e8-4c48-98fd-e9ccc8188be0;F;55;GT;19/10/2024 09:22;APP;TARJETA;58.5;USD;58.5;2;1
4a1febfe-34c5-4d88-9368-667503037199;M;19;GT;03-31-2024 11:59 PM;WEB;TARJETA;460.83;USD;460.83;1;0
8b2530d7-8fa2-4b1e-aab4-dc0e2cd5a9e1;M;38;US;02-18-2025 06:16 PM;AGENCIA;PUNTOS;58,66;USD;58.66;0;0
050973d7-f587-4b6d-a1cd-bc0346bbe632;masculino;36;CO;21/05/2025 18:18;AGENCIA;PUNTOS;56.88;EUR;62;1;0
7a0bc465-f7be-49c5-93ac-80c3a228de60;M;48;ES;2/05/2025 13:15;WEB;EFECTIVO;259,80;USD;259.8;3;2
cb3458b0-1633-4edf-805e-d276c5c1f4be;M;40;HN;3/03/2024 02:46;WEB;TARJETA;92.44;EUR;100.76;2;1
9fca6b4e-dc68-438d-a110-678df86d4118;M;56;PA;30/10/2024 12:19;CALL_CENTER;EFECTIVO;81.44;USD;81.44;2;1
b62acd59-9ded-4ee4-8954-5cfe29e3e497;Femenino;18;PE;6/11/2025 22:47;AEROPUERTO;PUNTOS;95.33;USD;95.33;1;0
a00ba807-cc62-4065-a31f-a36e12ff82a6;F;61;MX;19/03/2024 22:36;AGENCIA;TRANSFERENCIA;77.09;EUR;84.03;2;1
c7f03ce1-2b8b-4403-8fb8-dd57898b3906;F;29;CU;13/03/2024 10:52;AGENCIA;TARJETA;94.23;USD;94.23;1;0
9004b43e-f1f4-4921-90b7-4824d2e51a08;X;33;;11/10/2025 20:04;CALL_CENTER;EFECTIVO;57.75;USD;57.75;1;0
d61829b2-e28b-4866-92ce-f7007b89da00;M;48;SV;22/01/2025 16:34;AEROPUERTO;TRANSFERENCIA;183.46;GTQ;23.48;1;0
735af2fe-33c1-4b60-88e1-b19bd535525c;F;36;US;19/09/2025 22:45;WEB;EFECTIVO;59.36;USD;59.36;1;0
1e996727-000a-405a-a906-8057c81f9a27;M;13;CO;19/09/2025 03:03;AEROPUERTO;PAYPAL;89.15;MXN;5.17;3;2
d06df963-ae4a-4f6a-92cf-fcecfca2dbca;M;48;US;19/08/2024 19:17;APP;PUNTOS;96.19;EUR;104.85;1;0
7a4125ca-87ba-4e86-a0bc-a933dd2d65e4;M;33;SV;18/06/2025 15:53;WEB;EFECTIVO;89.46;USD;89.46;1;0
9bca37b8-c7d6-4624-848a-ea6c06dc1d0e;M;19;SV;07-14-2024 09:33 AM;AEROPUERTO;PUNTOS;109.09;MXN;6.33;1;0
c5ccb57a-ff1a-4fb0-b9f6-0b89119ebec8;Femenino;45;US;21/05/2025 00:45;AGENCIA;TRANSFERENCIA;47.42;USD;47.42;1;0
c1982e41-02a8-4775-a5a0-aa203350dc4b;M;54;CR;26/02/2025 19:05;AEROPUERTO;TRANSFERENCIA;99.58;USD;99.58;0;0
934a4bf5-0ae8-4b50-bd30-3d608be0d70c;M;52;PE;28/05/2025 14:21;WEB;TARJETA;50.92;USD;50.92;0;0
9e1602ac-4d9f-4eb0-8086-c1a295991d74;M;16;CR;2/03/2024 17:18;CALL_CENTER;PUNTOS;77.31;USD;77.31;0;0
5c9df655-53da-44d5-a7c9-8a61df665ffa;M;40;HN;21/02/2025 06:10;AEROPUERTO;TARJETA;152.74;USD;152.74;1;0
61fb9203-0f83-4f92-ba6b-a2e633fcc786;M;43;PA;06-20-2024 04:44 AM;AGENCIA;TARJETA;74.82;USD;74.82;0;0
1fad7d1d-09e6-4cd5-8c89-d5dff24920dd;F;20;CU;11-15-2024 09:07 AM;CALL_CENTER;PAYPAL;169.11;GTQ;21.65;1;0
78e68c8a-1f03-4f98-9c72-87fbffe205c2;F;21;GT;11/11/2024 13:29;APP;EFECTIVO;144.02;USD;144.02;2;1
b46d9bf9-d2f6-409a-8f1c-f47d467f99f1;M;30;HN;31/08/2024 07:20;APP;TARJETA;191.86;USD;191.86;1;0
082adbfb-bfe9-4c4a-80f1-0e72e8871c35;F;42;CO;13/08/2024 13:58;AEROPUERTO;TRANSFERENCIA;170.81;USD;170.81;2;1
35643f8c-371a-43dc-9e32-1417bf086c49;F;27;SV;28/11/2023 16:01;AGENCIA;TRANSFERENCIA;72.29;USD;72.29;3;2
ece6eadb-bae8-4593-a87a-f65720d5edd8;M;39;CO;08-26-2024 11:18 PM;WEB;TARJETA;83.68;USD;83.68;2;1
2c1a0c9e-7799-4c2d-b4e1-9d92e7fdcb9d;M;26;CO;19/08/2024 11:41;AEROPUERTO;PUNTOS;76,86;GTQ;9.84;1;0
5a5e69cf-4158-4c72-9263-a422eb545809;M;35;GT;06-17-2025 12:17 PM;AGENCIA;PAYPAL;38.67;USD;38.67;2;1
46931a2b-468f-4f4d-b6af-a979f4737a33;M;39;HN;24/07/2025 20:13;WEB;PAYPAL;57.81;GTQ;7.4;1;0
e6b3efff-9858-4c4a-b6a2-663b453bd4a6;F;19;CU;9/04/2024 16:43;WEB;PUNTOS;45.12;USD;45.12;1;0
7decf174-4376-4236-87d6-d79355d57238;M;10;MX;2/06/2024 22:51;CALL_CENTER;TARJETA;50.68;USD;50.68;2;1
83d25a32-45e6-43be-b220-b29647cf5112;M;24;CR;12/09/2024 07:23;WEB;EFECTIVO;161.36;MXN;9.36;1;0
c18914d6-199f-4d37-a4f7-291147246c84;F;27;HN;24/07/2025 10:47;WEB;TRANSFERENCIA;86.68;USD;86.68;1;0
9dab813d-817b-4235-bf9f-844820ef0eb4;F;39;ES;14/09/2025 20:23;AGENCIA;EFECTIVO;115,11;GTQ;14.73;0;0
ac99f4a1-3005-4e46-9c46-afaf0c1201ff;M;32;CR;13/08/2025 05:04;APP;EFECTIVO;53.61;GTQ;6.86;1;0
77be17fb-0f16-4ed5-bd03-5761e5bbb3d4;M;52;ES;31/03/2025 03:15;APP;TRANSFERENCIA;582.62;GTQ;74.58;1;0
65e7801f-853a-48b3-8b75-d0ebd3bfac92;M;12;CR;17/05/2024 10:24;AGENCIA;PAYPAL;56.92;USD;56.92;2;1
326ca226-12d4-412b-8f28-0de6127a2a78;F;30;CR;30/08/2025 08:34;AEROPUERTO;PUNTOS;58.11;GTQ;7.44;2;1
c8e4ddf7-5f78-4611-bf6f-14afbb2cc887;M;40;ES;16/04/2024 12:52;WEB;TARJETA;63.12;MXN;3.66;1;0
6e4360da-8dca-41aa-86a9-c8d85ae2169f;F;62;HN;10/02/2024 01:40;AGENCIA;TARJETA;123.56;GTQ;15.82;1;0
94e556b9-547b-4301-b783-58b2cdcdae75;F;36;PE;28/12/2024 23:59;WEB;PUNTOS;116.68;GTQ;14.94;2;1
ff507d0e-d01c-4bb5-ad4b-960d62173aee;F;48;SV;25/10/2025 08:42;CALL_CENTER;TARJETA;66.86;GTQ;8.56;2;1
175ef92e-1323-4879-af72-9725a50cf725;M;23;SV;28/11/2023 20:10;WEB;TRANSFERENCIA;83.71;USD;83.71;0;0
59333b8e-4553-49a6-aafa-43ed070993a7;F;45;GT;2/06/2024 13:35;AEROPUERTO;EFECTIVO;115.44;USD;115.44;1;0
2bc8c248-60c8-4727-b78b-c9b1eaf71af5;F;13;HN;01-19-2024 03:05 PM;AEROPUERTO;PAYPAL;61.5;EUR;67.04;1;0
221edc83-06ea-42c3-8187-d674a12463dd;Masculino;33;MX;01-22-2024 11:41 PM;AGENCIA;PUNTOS;174.5;MXN;10.12;0;0
aade6669-4ef7-443d-b8cd-41bfa4407528;F;59;CR;12/06/2024 07:18;CALL_CENTER;PAYPAL;50.14;GTQ;6.42;1;0
632e23cc-0710-419f-8975-d900804874e8;M;40;PE;10/08/2025 01:18;APP;PUNTOS;137.17;USD;137.17;1;0
4f0049f9-6bea-4485-aa8e-e2f480ac625a;Femenino;63;PA;7/10/2023 07:55;APP;TARJETA;70.7;GTQ;9.05;1;0
dd7616c2-2bba-42cf-9402-51c649364438;M;40;US;20/07/2025 14:16;AGENCIA;EFECTIVO;99.43;USD;99.43;0;0
15c233dd-9970-4d2b-8186-3a53abffb4c1;F;36;PA;10/04/2025 01:49;APP;EFECTIVO;78.68;USD;78.68;2;1
c7864bbf-ab31-4dbc-bc02-b130d4c4987d;M;39;MX;11/03/2025 12:05;CALL_CENTER;TRANSFERENCIA;33.57;USD;33.57;2;1
d9b27d0e-a9cd-4713-bd18-2100c9e0513a;X;42;PA;22/06/2025 18:57;;PAYPAL;85.13;USD;85.13;2;1
9db73a69-7084-402f-82dd-ae8f1f8ad6bf;F;31;US;26/06/2024 02:11;AGENCIA;TRANSFERENCIA;166,73;USD;166.73;2;1
f125c4fd-6eac-4ce7-8053-691918d4618d;M;25;CR;6/06/2024 15:06;AEROPUERTO;PUNTOS;70.73;USD;70.73;2;1
0438234d-6d0a-4ae2-bc70-ee89377a02fc;F;59;SV;17/04/2025 02:14;WEB;TARJETA;82.17;USD;82.17;1;0
f71f04f7-248c-4ab8-9fff-4f3ce4f6d2c6;X;26;CU;6/01/2025 15:37;WEB;TRANSFERENCIA;77.37;USD;77.37;0;0
a00ce6bd-c813-4ee0-a8f0-632b28963c71;F;44;US;8/10/2024 10:20;AEROPUERTO;PAYPAL;87.6;MXN;5.08;1;0
1bb95cf5-ce6e-48f3-bf21-73ad9a023b3c;X;17;SV;13/05/2025 18:26;APP;PAYPAL;91.27;USD;91.27;1;0
183ce1bc-7e79-492c-a261-510ae7c00b97;M;26;PA;24/04/2024 01:25;CALL_CENTER;TARJETA;174,42;USD;174.42;0;0
c577cf9e-f827-456b-9a4e-13acf9656ecf;M;39;SV;03-22-2025 07:17 AM;APP;TARJETA;94,29;EUR;102.78;2;1
1170931d-65bd-4cd2-b790-d83c77f22b17;M;10;SV;24/04/2024 11:58;APP;TARJETA;159.57;USD;159.57;1;0
8fcdfdc6-33bd-492a-b955-46d445a961bd;F;37;ES;9/02/2025 04:44;WEB;PUNTOS;132,24;GTQ;16.93;1;0
c64e5a49-a401-4160-9656-2cd58a9bbdef;M;39;SV;5/08/2024 16:10;APP;PUNTOS;263.47;USD;263.47;2;1
8c30abc4-4a8b-4d7d-8ccd-846e03ff3d13;F;40;;27/03/2025 18:00;APP;TRANSFERENCIA;130.47;USD;130.47;1;0
e9692bbd-b21e-4a3e-ae8a-d3622f17fbd1;X;40;SV;12/02/2025 10:07;AEROPUERTO;TARJETA;78.71;USD;78.71;0;0
e7f85c37-729a-4623-944e-92572a41e040;X;63;SV;11/06/2024 00:40;AGENCIA;PUNTOS;111.18;GTQ;14.23;1;0
32c5b988-5563-435a-aab4-1cda926a7826;M;41;CR;4/01/2025 03:21;APP;PAYPAL;52.11;USD;52.11;1;0
f30edf2d-a00c-48a4-b8f1-183152f0980c;M;17;MX;3/10/2025 11:20;CALL_CENTER;PUNTOS;90.24;GTQ;11.55;1;0
cb8f0493-0bf7-42f3-b41f-b77b05e2b8a7;Masculino;35;MX;08-24-2025 09:06 AM;WEB;TRANSFERENCIA;144.54;MXN;8.38;3;2
f287fd93-dd95-4ef2-a80d-396cb171ca57;F;35;MX;18/11/2025 18:41;AGENCIA;PUNTOS;142.03;USD;142.03;1;0
9f80a7e5-0caa-4390-8b12-723726bcdb55;M;;GT;03-22-2025 11:36 PM;CALL_CENTER;PAYPAL;54.63;USD;54.63;0;0
5ae9f0f4-db28-461a-bcb1-5955d31a9452;M;32;US;29/06/2024 20:42;AGENCIA;PUNTOS;61.45;EUR;66.98;1;0
9090bd06-6e9c-493e-874b-7a1f411865ce;M;28;SV;6/06/2025 01:37;WEB;PAYPAL;70.47;USD;70.47;2;1
9a71e0c3-ab95-45df-b9d4-141cd63b9238;F;27;US;3/08/2024 00:55;APP;EFECTIVO;52.49;USD;52.49;1;0
0a55a518-33ba-4eff-b0e5-d406c3c0827f;M;32;GT;27/06/2025 12:05;AGENCIA;TRANSFERENCIA;66.94;USD;66.94;1;0
5ab36a74-4f64-4837-9cdf-a03551327f73;F;0;SV;29/03/2024 18:21;AGENCIA;PAYPAL;167.09;USD;167.09;1;0
01bd9a44-97fd-4899-b831-2e70bfb02573;M;48;MX;5/06/2024 13:01;CALL_CENTER;PUNTOS;71.4;MXN;4.14;1;0
61421895-7c91-40a4-b978-37a62941bd2c;M;34;PA;23/12/2023 01:17;APP;EFECTIVO;54.05;USD;54.05;1;0
55f76f7c-9d81-4316-9f49-13faf0bc76d7;M;56;GT;09-24-2025 08:36 PM;AEROPUERTO;TRANSFERENCIA;348.11;GTQ;44.56;2;1
e7397973-986b-409e-8962-f6eae6e2ef1f;F;36;PA;14/03/2024 23:39;AGENCIA;PUNTOS;157.33;USD;157.33;1;0
30fa5266-43cd-4cc3-9248-482916aed49c;m;36;PE;27/09/2024 10:42;AGENCIA;EFECTIVO;51.02;USD;51.02;2;1
ac82ebee-aa97-466a-8277-f9e66d4f1731;M;28;PA;21/09/2024 10:29;CALL_CENTER;PAYPAL;187.66;GTQ;24.02;1;0
af510c28-e8e9-4764-9d2b-fad9218bb079;F;28;HN;11-18-2024 01:17 PM;AGENCIA;TRANSFERENCIA;75.45;GTQ;9.66;0;0
ec8dc652-bdc9-4fdf-84e4-54481fa009f8;M;32;HN;01-27-2024 10:50 AM;WEB;PAYPAL;79.18;USD;79.18;1;0
e70e17ee-9fd9-4fe8-bd42-b9792ce25842;F;34;HN;19/01/2025 05:50;WEB;PUNTOS;56.19;MXN;3.26;1;0
1decef35-4755-4184-80df-e4b6375d59c8;M;24;ES;02-24-2024 05:55 AM;WEB;PAYPAL;51.96;USD;51.96;2;1
8102e502-67be-4ffe-ab19-e90f0b688a12;M;46;SV;05-16-2025 01:03 AM;AGENCIA;TRANSFERENCIA;38.98;MXN;2.26;0;0
9d4e8f49-4c46-47c3-93a1-78c8ed649e70;M;48;CO;16/12/2023 13:38;AEROPUERTO;TRANSFERENCIA;132.32;USD;132.32;0;0
0c737062-160f-4316-9adb-073a28d73ed9;M;30;CR;18/02/2024 10:06;AGENCIA;TRANSFERENCIA;32,75;MXN;1.9;1;0
9db2095e-0e1e-4848-a0b7-daa91f1f8cef;M;29;US;6/04/2025 06:49;APP;TRANSFERENCIA;79.64;USD;79.64;1;0
917bb6df-8a6b-4252-82ad-2a10f65c21fd;F;20;GT;28/03/2025 03:53;;PAYPAL;68,01;GTQ;8.71;0;0
0902eb82-bcb4-4c55-816a-b25b8451f81c;F;53;GT;04-25-2025 10:07 AM;CALL_CENTER;EFECTIVO;226.14;USD;226.14;1;0
d7553022-8c71-4cfa-afe4-b72293fb5da9;M;21;CO;06-18-2024 09:43 AM;APP;PUNTOS;46.56;USD;46.56;1;0
68626e36-edc0-43b6-bcc4-99ff41a9a449;M;29;;19/04/2025 18:43;AGENCIA;PAYPAL;75.59;USD;75.59;0;0
659568c0-0969-4a26-ba10-b7c882b14f59;M;40;US;12/02/2025 18:44;AGENCIA;PAYPAL;67.53;USD;67.53;1;0
0c26f81e-6f5b-407b-bb22-07ad4c6dd081;F;40;US;9/02/2024 08:28;AGENCIA;EFECTIVO;160.34;USD;160.34;1;0
c60ee5e0-7742-4cf9-8ae7-df2cef02c404;Femenino;44;PA;12-21-2023 08:05 AM;CALL_CENTER;TARJETA;80,09;GTQ;10.25;1;0
8d330890-74f2-4ff3-9227-f4f9dc2061e1;M;31;MX;15/07/2024 01:27;AGENCIA;PUNTOS;158.16;USD;158.16;2;1
9c748e80-aa36-4bb5-a21a-e2fdef49c81e;M;49;MX;3/01/2025 17:52;AGENCIA;TARJETA;65.39;USD;65.39;0;0
46f78cf6-c6d6-41ec-b36b-67f29d27e29e;M;34;PE;7/02/2025 20:40;AGENCIA;TARJETA;182,42;EUR;198.84;0;0
7f185c50-ae79-4468-8610-64ec2311064c;F;27;HN;10/12/2025 05:26;AGENCIA;TRANSFERENCIA;50.38;USD;50.38;3;2
92bc669e-af37-4dee-9972-7cc4e81e39c2;M;38;CO;21/05/2025 12:28;APP;TARJETA;79.73;USD;79.73;1;0
55d68354-e048-425d-bfde-e16382f6dc6f;M;40;HN;4/03/2025 08:22;CALL_CENTER;TRANSFERENCIA;67.58;EUR;73.66;2;1
e6a29e54-9bb4-45bc-9826-ce088a291335;F;49;MX;10/08/2025 03:49;AEROPUERTO;PAYPAL;59.93;USD;59.93;2;1
f4601a4e-d3aa-46bd-8ed0-660092e18b9d;M;56;PA;1/03/2025 23:43;WEB;PUNTOS;44.18;MXN;2.56;0;0
f935c0b1-2259-49cb-be52-1f7d09e46ff3;Femenino;39;US;11/11/2023 10:19;CALL_CENTER;EFECTIVO;96.2;EUR;104.86;1;0
cd5e6479-7ca0-47cd-98b2-aaaa87e44e3c;femenino;23;CR;25/02/2025 07:48;AEROPUERTO;PUNTOS;94.49;USD;94.49;1;0
b80f9a2a-d0b6-4a88-99ab-38a8a2202442;M;50;CO;26/07/2024 08:32;APP;TRANSFERENCIA;82.48;USD;82.48;1;0
9be2e664-00de-4be8-a434-281dcf360f7f;F;40;GT;15/09/2024 08:41;APP;TRANSFERENCIA;34.03;USD;34.03;0;0
752e8b14-4caa-4255-9bd5-dd8dc05c338f;Femenino;21;ES;14/04/2025 11:18;AGENCIA;PUNTOS;144.06;GTQ;18.44;0;0
67e5731e-bfa3-4ca2-af68-aff41a2b11bb;F;26;CO;14/10/2025 17:59;WEB;TRANSFERENCIA;205.24;MXN;11.9;1;0
95002695-e0d9-46ca-8e62-93c23ce11543;M;31;US;11/05/2024 12:31;WEB;EFECTIVO;226.76;GTQ;29.03;0;0
9a7488a3-7aa4-453e-8a8b-40b19762cc6f;M;10;ES;17/01/2025 20:02;AGENCIA;EFECTIVO;56.38;MXN;3.27;1;0
e7a534cf-c070-4025-9022-fbe3e88f7bc4;F;53;CO;30/04/2025 03:46;CALL_CENTER;EFECTIVO;156.05;USD;156.05;1;0
7db65e39-6c8b-4a6a-9c46-6e6ebe301a91;F;32;MX;27/10/2025 00:52;WEB;TRANSFERENCIA;52.79;USD;52.79;2;1
6a930847-b2f2-42b0-aa93-1396c841f8fc;F;61;HN;30/11/2023 16:49;WEB;TARJETA;142.32;USD;142.32;1;0
a87c3dd2-9031-4174-851f-bdfcb58c877e;F;42;HN;05-18-2024 01:56 AM;APP;EFECTIVO;61.29;USD;61.29;0;0
9f9df75c-3b4a-4499-ba71-705481a5214e;Masculino;33;CU;11/04/2024 12:22;APP;PAYPAL;77.01;USD;77.01;0;0
c11224ed-49de-4cbc-a4f0-9eb204319909;M;38;ES;20/02/2025 06:08;APP;EFECTIVO;182.72;USD;182.72;1;0
41781907-c1d0-4582-b615-d8a167c281b9;M;45;CO;9/01/2025 12:22;AEROPUERTO;PAYPAL;55.86;USD;55.86;2;1
7d8da51d-90d4-4e7a-bca9-627bea5fc342;M;51;CO;8/02/2025 16:38;WEB;PAYPAL;90.89;USD;90.89;2;1
83f300fb-2847-4032-aacf-9684e4e9a4f0;X;42;ES;4/04/2024 06:34;AGENCIA;TRANSFERENCIA;136.09;USD;136.09;1;0
391db282-10fa-449f-9617-de6150c80304;F;19;CU;11-27-2024 08:07 AM;AEROPUERTO;TARJETA;108,59;GTQ;13.9;2;1
f62631fb-baab-41fb-add5-00cc4d2152d1;M;27;PA;3/03/2024 04:36;WEB;PAYPAL;47.05;MXN;2.73;1;0
40ef1e6c-9866-4859-94a8-cb228d6353e4;M;38;CO;13/12/2024 21:59;APP;EFECTIVO;264.84;USD;264.84;1;0
63e931d9-66c1-4126-9856-1fc2769d70bf;F;10;PA;5/10/2024 21:03;AGENCIA;PUNTOS;80.54;USD;80.54;1;0
